URL,Name,Address,Number of Reviews,Hashtag,Phone,Pricing,Cuisine Type,Open Hours
https://www.tripadvisor.com//Restaurant_Review-g186338-d3806272-Reviews-The_Fish_House_of_Notting_Hill-London_England.html,The Fish House of Notting Hill,"29 Pembridge Road Notting HIll, London W11 3HG England",826,"#1,106", See all hours,$$ - $$$,"[' Seafood', ' British']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d718926-Reviews-Enoteca_Turi-London_England.html,Enoteca Turi,"87 Pimlico Rd, London SW1W 8PH England",431,"#1,107",+44 20 7730 3663,$$$$,"[' Italian', ' Pizza', ' Vegetarian Friendly']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d796521-Reviews-Scott_s-London_England.html,Scott's,"20 Mount Street, London W1K 2HE England","2,815","#1,105",+44 20 7495 7309,$$$$,"[' Seafood', ' European', ' British']",12:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d802561-Reviews-Addie_s_Thai_Cafe-London_England.html,Addie's Thai Cafe,"121 Earls Court Road, London SW5 9RL England",484,"#1,109",+44 20 7259 2620,$$ - $$$,"[' Asian', ' Thai', ' Vegetarian Friendly']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27164979-Reviews-RAI_London_Tottehnam_Court_Road-London_England.html,RAI London Tottehnam Court Road,"11-13 Bayley St, London WC1B 3HD England",1,"11-13 Bayley St, London WC1B 3HD England",Phone Not Found,Pricing Not Found,Cuisine Type Not Found,5:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d788787-Reviews-Santa_Maria_del_Sur-London_England.html,Santa Maria del Sur,"129 Queenstown Road, London SW8 3RH England",567,"#1,111",+44 20 7622 2088,$$ - $$$,"[' Steakhouse', ' Latin', ' Grill']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13462998-Reviews-Humble_Grape_Liverpool_Street-London_England.html,Humble Grape Liverpool Street,"8 Devonshire Row off Bishopsgate, London EC2M 4RH England",139,"#1,115",+44 20 3887 9287,$$ - $$$,"[' European', ' Contemporary', ' Wine Bar']",3:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1044661-Reviews-Zaman-London_England.html,Zaman,"Old Quebec Street The Sportsman Casino, London W1H 7AF England",199,"#1,114",+44 20 7414 0061,$$ - $$$,"[' European', ' Middle Eastern', ' Arabic']",6:00 PM - 1:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8444408-Reviews-TigerBay_Shisha_Lounge-London_England.html,TigerBay Shisha Lounge,"234 Kingsbury Road, London NW9 0BH England",425,#913,+44 7488 880203,$$ - $$$,"[' Bar', ' International', ' Asian']",12:00 PM - 2:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d953619-Reviews-Maroush_Express-London_England.html,Maroush Express,"68 Edgware Road, London W2 England",841,"#1,117",+44 20 7224 9339,$$ - $$$,"[' Lebanese', ' Mediterranean', ' Middle Eastern']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d844576-Reviews-The_Bountiful_Cow-London_England.html,The Bountiful Cow,"51 Eagle Street, London WC1R 4AP England",347,"#1,120",+44 20 7404 0200,$$ - $$$,"[' Steakhouse', ' Bar', ' British']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d720880-Reviews-Veeraswamy-London_England.html,Veeraswamy,"99 Regent Street Mezzanine Floor, Victory House, London W1B 4RS England","2,239","#1,108",+44 20 7734 1401,$$$$,"[' Indian', ' Asian', ' Grill']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2256991-Reviews-The_Hung_Drawn_Quartered_EC3-London_England.html,"The Hung Drawn & Quartered, EC3","26-27 Great Tower Street, London EC3R 5AQ England",875,"#1,121",+44 20 7626 6123,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 6:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25065460-Reviews-Mielo_Restaurant-London_England.html,Mielo Restaurant,"35 Paddington Street, London W1U 4HQ England",49,"#1,677",+44 7542 031110,$$ - $$$,"[' Italian', ' French', ' Mediterranean']",10:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1389705-Reviews-Red_Chilli-London_England.html,Red Chilli,"137 Leman Street Nearest tube Aldgate East,Tower Hill,Aldgate, London E1 8EY England",372,"#1,067",+44 20 7481 3300,$$ - $$$,"[' Indian', ' Vegetarian Friendly', ' Vegan Options']",5:30 AM - 11:30 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7342347-Reviews-Hudson_s_House-London_England.html,Hudson's House,"12 Bedford Avenue St Giles Hotel, London WC1B 3GH England",674,"#1,122",+44 20 7631 3584,$$ - $$$,"[' European', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 10:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d19624054-Reviews-The_Melusine-London_England.html,The Melusine,"Ivory House, East Smithfield St Katharine Docks, London E1W 1AT England",121,"#1,082",+44 20 7702 2976,$$ - $$$,"[' Seafood', ' Vegetarian Friendly', ' Gluten Free Options']",12:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4056276-Reviews-Agra_Restaurant-London_England.html,Agra Restaurant,"137 Whitfield Street Bloomsbury, London W1T 5EL England",355,"#1,124",+44 20 7387 8833,$$ - $$$,"[' Indian', ' Asian', ' Balti']",6:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6167249-Reviews-Trade-London_England.html,Trade,"47 Commercial Street, London E1 6BD England",365,"#1,126",+44 20 3490 1880,$$ - $$$,"[' Cafe', ' European', ' British']",7:30 AM - 5:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1906560-Reviews-Brasserie_Blanc_Threadneedle_Street-London_England.html,Brasserie Blanc Threadneedle Street,"60 Threadneedle Street, London EC2R 8HP England",435,"#1,096",+44 20 7710 9440,$$ - $$$,"[' French', ' European', ' Vegetarian Friendly']",7:30 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d720660-Reviews-Tamarind-London_England.html,Tamarind,"20 Queen Street Mayfair, London W1J 5PR England","1,747","#1,119",+44 20 7629 3561,$$$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2471152-Reviews-Pizarro_Restaurant-London_England.html,Pizarro Restaurant,"194 Bermondsey Street, London SE1 3TQ England",733,"#1,160",+44 20 7378 9455,$$ - $$$,"[' Spanish', ' Vegetarian Friendly', ' Gluten Free Options']",12:00 PM - 8:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d812769-Reviews-La_Pappardella-London_England.html,La Pappardella,"253 Old Brompton Road, London SW5 9HP England","1,212","#1,123",+44 20 7373 7777,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d13456962-Reviews-Pane_Cunzato_Pizza_more-London_England.html,Pane Cunzato - Pizza & more,"49 Museum Street, London WC1A 1LY England",709,#501,+44 20 3581 1747,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 9:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659580-Reviews-Mosaic-London_England.html,Mosaic,"60 Upper Thames Street The Westin London City, London EC4V 3AD England",56,#465,+44 20-3988 014,$$ - $$$,"[' International', ' Pub', ' Healthy']",6:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d776283-Reviews-Satay_House-London_England.html,Satay House,"13 Sale Place Paddington, London W2 1PX England",552,"#1,128",+44 20 7723 6763,$$ - $$$,"[' Asian', ' Malaysian', ' Vegetarian Friendly']",12:00 PM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1928883-Reviews-Thames_Foyer_at_The_Savoy-London_England.html,Thames Foyer at The Savoy,"The Strand The Savoy Hotel, London WC2R 0EZ England","1,706","#1,134",+44 20 7420 2111,$$$$,"[' British', ' Vegetarian Friendly', ' Vegan Options']",12:30 PM - 5:15 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d10427635-Reviews-Frankie_Benny_s-London_England.html,Frankie & Benny's,"Bugsby's Way Bugsby Way, London SE7 7ST England",437,"#1,130",+44 20 8858 9430,$$ - $$$,"[' Italian', ' American', ' Diner']",9:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d730595-Reviews-The_Grenadier-London_England.html,The Grenadier,"18 Wilton Row Belgrave Square, London SW1X 7NR England",397,"#1,131",+44 20 7235 3074,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 9:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2569353-Reviews-El_Vaquero-London_England.html,El Vaquero,"2 Hale Lane Mill Hill, London NW7 3NX England",350,"#1,132",+44 20 8906 8504,$$ - $$$,"[' Brazilian', ' Barbecue', ' Argentinean']",5:30 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23659575-Reviews-Hithe_Seek-London_England.html,Hithe + Seek,"60 Upper Thames St The Westin London City, Third Floor, London EC4V 3AD England",48,"#1,775",+44 20 3988 0141,$$ - $$$,"[' Bar', ' International', ' Dining bars']",4:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2542370-Reviews-Friends_of_Flavours-London_England.html,Friends of Flavours,"4 Green Lane Penge, London SE20 7JA England",321,"#1,133",+44 20 8659 7427,$$ - $$$,"[' Italian', ' European', ' Vegetarian Friendly']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d733592-Reviews-Numidie_Bistro-London_England.html,Numidie Bistro,"48 Westow Hill Crystal Palace, London SE19 1RX England",229,"#1,135",+44 871 332 8466,$$ - $$$,"[' Moroccan', ' Mediterranean', ' Middle Eastern']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23778554-Reviews-Jeru-London_England.html,Jeru,"11 Berkeley Street, London W1J 8DS England",159,"#1,113",+44 20 3988 0054,$$$$,"[' Mediterranean', ' Middle Eastern', ' Vegetarian Friendly']",12:00 PM - 2:45 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d25354410-Reviews-BEASY_Soho-London_England.html,BEASY Soho,"58 Greek Street Ground Floor, London W1D 3DY England",6,"#10,037",+44 7930 008464,$$ - $$$,"[' American', ' Bar', ' European']",5:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2663600-Reviews-Red_Lion_And_Sun-London_England.html,Red Lion And Sun,"25 North Road, London N6 4BE England",399,"#1,139",+44 20 8340 1780,$$ - $$$,"[' Bar', ' British', ' Pub']",12:00 PM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d7983104-Reviews-Gordon_Ramsay_Bar_Grill_Park_Walk-London_England.html,Gordon Ramsay Bar & Grill - Park Walk,"11 Park Walk, London SW10 0AJ England",619,"#1,140",+44 20 7255 9299,$$ - $$$,"[' Steakhouse', ' European', ' British']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2059595-Reviews-Brawn-London_England.html,Brawn,"49 Columbia Road, London E2 7RG England",357,"#1,143",+44 20 7729 5692,$$ - $$$,"[' European', ' Vegetarian Friendly', ' Gluten Free Options']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d5980976-Reviews-Mr_Fogg_s_Residence-London_England.html,Mr Fogg's Residence,"15 Bruton Lane Mayfair, London W1J 6JD England",952,"#1,129", See all hours,$$ - $$$,"[' Bar', ' British']",5:00 PM - 2:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d24411121-Reviews-Taj_Mahal_Indian_Cuisine-London_England.html,Tajmahal Indian Cuisine ,"339 Gray's Inn Road Kings cross station, London WC1X 8PX England",191,#223,+44 20 7837 6370,$$ - $$$,"[' Indian', ' Asian', ' Vegetarian Friendly']",12:00 PM - 12:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d733338-Reviews-Hafez_Restaurant-London_England.html,Hafez Restaurant,"5 Hereford Road, London W2 4AB England",534,"#1,145",+44 20 7229 9398,$$ - $$$,"[' Middle Eastern', ' Persian', ' Vegetarian Friendly']",1:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d11905307-Reviews-Sidi_Bou_London-London_England.html,Sidi Bou - London,"Haven Green, London W5 2NX England",114,"#1,147",+44 7539 388359,$$ - $$$,"[' African', ' Mediterranean', ' Middle Eastern']",11:00 AM - 7:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1016431-Reviews-Kai_Mayfair-London_England.html,Kai Mayfair,"65 South Audley Street, London W1K 2QU England",813,"#1,146",+44 20 7493 8988,$$$$,"[' Chinese', ' Asian', ' Cantonese']",12:00 PM - 2:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1089621-Reviews-Paolo_s_Italian_Ristorante-London_England.html,Paolo's Italian Ristorante,"7 Hanger Green Ealing, London W5 3EL England",222,"#1,148",+44 20 8997 8560,$$ - $$$,"[' Italian', ' Vegetarian Friendly', ' Gluten Free Options']",12:00 PM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1783725-Reviews-Siam_Garden-London_England.html,Siam Garden,"5 Hogarth Place Earl's Court Station, London SW5 0QT England",415,"#1,149",+44 20 7370 4371,$$ - $$$,"[' Asian', ' Thai', ' Vegetarian Friendly']",5:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d26345567-Reviews-Coyote_Ugly_Saloon_London_Piccadilly-London_England.html,"Coyote Ugly Saloon, London Piccadilly","30 Shaftesbury Avenue, London W1D 7EP England",46,#407,"30 Shaftesbury Avenue, London W1D 7EP England",$$ - $$$,[' American'],12:00 PM - 3:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4014094-Reviews-Mi_Cocina_Es_Tuya-London_England.html,Mi Cocina Es Tuya,"61 Westow Street Crystal Palace, London SE19 3RW England",127,"#1,154",+44 20 8771 4078,$$ - $$$,"[' Latin', ' Cafe', ' Venezuelan']",11:00 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23304881-Reviews-28_50_Wine_Workshop_Kitchen_South_Kensington-London_England.html,28-50 Wine Workshop & Kitchen South Kensington,"96 Draycott Avenue South Kensington, London SW3 3AD England",120,"#1,153",+44 20 7499 1076,$$ - $$$,"[' French', ' Seafood', ' European']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d3916513-Reviews-Gordon_Ramsay_Bar_Grill-London_England.html,Gordon Ramsay Bar & Grill,"10-13 Grosvenor Square London Marriott Hotel Grosvenor Square, London W1K 6JP England","2,823","#1,155",+44 20 7495 2211,Steakhouse,"[' European', ' British', ' Grill']",7:30 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d15155068-Reviews-Honest_Burgers_Waterloo-London_England.html,Honest Burgers Waterloo,"39 The Cut, Waterloo, London SE1 8LF England",141,"#1,158",+44 20 3597 6266,$$ - $$$,"[' British', ' Vegetarian Friendly', ' Vegan Options']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2330413-Reviews-Mien_Tay-London_England.html,Mien Tay,"180 Lavender Hill, London SW11 5TQ England",326,"#4,424",+44 20 7350 0721,$,"[' Vietnamese', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d4041617-Reviews-Little_Social-London_England.html,Little Social,"5 Pollen Street, London W1S 1NE England",788,"#1,156",+44 20 7870 3730,$$$$,"[' British', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 2:15 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1836201-Reviews-Cote_Hay_s_Galleria-London_England.html,Côte Hay's Galleria,"Tooley Street Counter Street, London SE1 2HD England","2,053","#1,158",+44 20 7234 0800,$$ - $$$,"[' French', ' European', ' Vegetarian Friendly']",8:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d23640393-Reviews-Bibo_Shoreditch-London_England.html,Bibo Shoreditch,"45 Curtain Road, London EC2A 3PT England",143,"#1,161",+44 20 3988 4455,$$$$,"[' Mediterranean', ' European', ' Spanish']",11:00 AM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8726149-Reviews-Honest_Burgers_Old_Street-London_England.html,Honest Burgers Old Street,"Old St 6 Baldwin Street, London EC1V 9NU England",246,"#1,162",+44 20 3597 6270,$$ - $$$,"[' Fast Food', ' British', ' Vegetarian Friendly']",11:30 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d717970-Reviews-Carmen_Tapas-London_England.html,Carmen Tapas,"6 Clapham Common South Side underground : opposite Clapham Common station, London SW4 7AA England",336,"#2,357",+44 20 7622 6848,$$ - $$$,"[' International', ' Mediterranean', ' European']",12:00 PM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1389688-Reviews-The_Arts_Club-London_England.html,The Arts Club,"40 Dover Street Mayfair, London W1S 4NP England",381,"#1,165",+44 20 7499 8581,$$$$,"[' European', ' Vegetarian Friendly', ' Vegan Options']",7:30 AM - 3:00 AM
https://www.tripadvisor.com//Restaurant_Review-g186338-d8381271-Reviews-Union_Viet-London_England.html,Union Viet,"120 Union Street Ewer Street, London SE1 0FR England",168,"#1,168",+44 20 3302 8828,$,"[' Asian', ' Vietnamese', ' Soups']",11:00 AM - 3:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d27164866-Reviews-Kibako_London-London_England.html,Kibako London,"110 Great Portland Street, London W1W 6PQ England",4,"#9,901",+44 20 7637 4198,Pricing Not Found,Cuisine Type Not Found,12:00 PM - 2:00 PM
https://www.tripadvisor.com//Restaurant_Review-g1639613-d4059156-Reviews-El_Iberico-Sidcup_Greater_London_England.html,El Iberico,"21 The Oval, Sidcup DA15 9ER England",186,#10,+44 20 8300 4773,$$ - $$$,"[' Mediterranean', ' European', ' Spanish']",12:30 PM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d14241592-Reviews-Vespa_Italian_Restaurant-London_England.html,Vespa Italian Restaurant,"9a Irving Street, London WC2H 7AH England",618,"#1,172",+44 20 7839 6678,$$ - $$$,"[' Italian', ' Pizza', ' Mediterranean']",12:00 PM - 10:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2153036-Reviews-Franx_Continental_Cafe-London_England.html,Franx Continental Cafe,"192 Shaftesbury Avenue, London WC2H 8JL England",172,"#1,171",+44 20 7836 7989,$,"[' Cafe', ' European', ' British']",Open Hours Not Found
https://www.tripadvisor.com//Restaurant_Review-g186338-d12654182-Reviews-Mildreds_Dalston-London_England.html,Mildreds Dalston,"1 Thomas Tower Dalston Square, London E8 3GU England",154,"#1,175",+44 20 8017 1815,$$ - $$$,"[' Indian', ' International', ' British']",9:00 AM - 10:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d6893611-Reviews-Yak_Yeti_Finsbury_Park-London_England.html,Yak & Yeti - Finsbury Park,"143 Stroud Green Road Finsbury Park, London N4 3PZ England",290,"#2,044",+44 20 7263 2112,$$ - $$$,"[' Indian', ' Asian', ' Tibetan']",12:00 PM - 11:30 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12866118-Reviews-Vantra_Vegan_Restaurant-London_England.html,Vantra Vegan Restaurant,"5 Wardour Street, London W1D 6PB England",177,"#1,137",+44 20 7287 5222,$$ - $$$,"[' International', ' Healthy', ' Vegetarian Friendly']",12:00 PM - 8:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d2616763-Reviews-The_Lamb_Tavern-London_England.html,The Lamb Tavern,"10-12 Leadenhall Market, London EC3V 1LR England",365,"#1,152",+44 20 7626 2454,$$ - $$$,"[' Bar', ' British', ' Pub']",8:00 AM - 11:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d1009434-Reviews-Cafe_Continente-London_England.html,Cafe Continente,"62 North End Road, London W14 9EP England",262,"#1,176",+44 20 7603 6311,$$ - $$$,"[' Cafe', ' European', ' British']",8:00 AM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d734216-Reviews-Le_Vacherin-London_England.html,Le Vacherin,"76-77 South Parade Chiswick, London W4 5LF England",624,"#1,178",+44 20 8742 2121,$$ - $$$,"[' French', ' Vegetarian Friendly', ' Vegan Options']",12:00 PM - 4:00 PM
https://www.tripadvisor.com//Restaurant_Review-g186338-d12592292-Reviews-Steakout_Stratford-London_England.html,Steakout Stratford,"150 The Grove, London E15 1NS England",123,"#7,018",+44 20 8534 1727,$$ - $$$,"[' Steakhouse', ' Grill', ' Halal']",12:00 PM - 11:00 PM
